nu,scale,W
3.0,3.76826533265248,0.08722703447803083
3.0,3.7384069390244026,0.10679088325166569
3.0,3.778200562504161,0.10321761313133032
3.0,3.6957091785318226,0.11359526804089978
3.0,3.718492237882826,0.10333921173149212
3.0,3.4790749573470343,0.10245429449113862
3.0,3.7252647031114763,0.11135400737705044
3.0,3.6120952311008554,0.12433141515130285
3.0,3.6392688399716393,0.11048890766935648
3.0,3.663939539458435,0.10439442964193243
3.0,3.653998592996621,0.1031134703661363
3.0,3.6898438199551116,0.09853327269999008
3.0,3.866752468411586,0.09239094397235108
3.0,3.905647601125268,0.10022342260705486
3.0,3.8755328992830007,0.10972941628016865
3.0,3.8303417508058564,0.10039237880328199
3.0,3.8259006975025196,0.09320808970499626
3.0,3.730806256909537,0.10400156615575754
3.0,3.8203526113727615,0.1192742223486184
3.0,3.5954777959171564,0.10537067922370869
3.0,4.051834664990249,0.1092682989911541
3.0,3.9024798709826176,0.0990659432803937
3.0,3.812509906366773,0.10919999249730125
3.0,3.7279150873250098,0.0984843300164531
3.0,3.598948095600827,0.1111612922963025
3.0,3.6481204934263793,0.10422585873710563
3.0,3.6393926798684544,0.0892297354231509
3.0,3.4182499942809614,0.09651380982039245
3.0,3.6675359715280864,0.10744785906376898
3.0,3.506718137263161,0.0948925037664751
3.0,3.8156923717258966,0.09657816573502628
3.0,3.7678850680736606,0.0991707212990294
3.0,3.6880692228232577,0.09325103491715783
3.0,3.7779986113719333,0.09014889258692609
3.0,3.7443753152280297,0.09425892488644488
3.0,3.7106431477287347,0.09277838297148246
3.0,3.6715884250936814,0.0960254702998736
3.0,3.694370352270304,0.09430738133050391
3.0,3.5593724066250423,0.09470950206761256
3.0,3.6083696408288293,0.09415996242882212
3.0,3.7909629604029966,0.10579093743443883
3.0,3.7822704873168917,0.09841874134478107
3.0,3.769620941913341,0.10168695684575724
3.0,3.802850792436521,0.10402842029881644
3.0,3.602142058816564,0.0977603699547782
3.0,3.7210514244152484,0.09757463057741071
3.0,3.60751684424724,0.10724497139239181
3.0,3.693305092340196,0.09357292781362211
3.0,3.874445314797709,0.11838349799450408
3.0,3.7747260914787564,0.09552822594214047
3.0,3.8918632836715874,0.0959504521203421
3.0,3.7618506776070864,0.09633919547035452
3.0,3.717844201246528,0.10267114440186065
3.0,3.718911105353753,0.0988719449557688
3.0,3.9267249043166994,0.08826538368653115
3.0,3.917827460475378,0.10449477758080486
3.0,3.754948807731149,0.10977066316103679
3.0,3.803297480148841,0.0934884185723455
3.0,3.660732671336038,0.08910859298022576
3.0,3.9573570983787554,0.10368892631720748
3.0,4.174437236414563,0.09800244963208662
3.0,3.642538422322528,0.09950170181262197
3.0,3.6536409313094342,0.10982713833178727
3.0,3.7958237569073083,0.09416822847068969
3.0,3.8550114216171054,0.09706322797179916
3.0,3.635608277801711,0.10345619704850252
3.0,3.542032751821516,0.09779808381038968
3.0,3.8380629461787037,0.10410700842943675
3.0,3.640215968818862,0.101401837293976
3.0,3.5227717446810254,0.09608220267006444
3.0,3.760284851296096,0.1031112152632161
3.0,3.6729269363057204,0.10908874559622286
3.0,3.72526654856405,0.09402529780660462
3.0,3.622483193352409,0.0963736507410217
3.0,3.7408319578490623,0.10877468523496389
3.0,3.950677527910711,0.10950688404784971
3.0,3.886388819320429,0.09916358230757634
3.0,3.951907610407677,0.1117595148459575
3.0,3.832588149463553,0.10000945382719002
3.0,3.7192028708399856,0.1017162732500374
3.0,3.5464692674264593,0.1017009721411891
3.0,3.694238756558442,0.08980952644966249
3.0,4.090651700810185,0.10470007363880209
3.0,3.7635668715762547,0.10230785761354555
3.0,3.674732661634447,0.09997193854702645
3.0,3.6735449510608045,0.11323794868193628
3.0,3.8419095298399495,0.10637793114250489
3.0,3.6831015702362824,0.10407038178007359
3.0,3.789121223874016,0.09743415951930107
3.0,3.646741754366654,0.0979495837714931
3.0,3.948555885502209,0.09957451327974202
3.0,3.874226012644066,0.09933258199286436
3.0,3.670276019019589,0.0994862465877205
3.0,3.7078857641274534,0.11437848007553403
3.0,3.409463264275982,0.10353184853109734
3.0,3.6745657846318296,0.09954670617272858
3.0,3.7329149327483258,0.09941576881457241
3.0,3.564489967676898,0.09262505847897985
3.0,3.68266419288394,0.10016433189657198
3.0,3.6707979995005715,0.08995311220426108
3.0,3.719625783468555,0.10544020071070113
3.0,3.6181332134038615,0.09665502710593102
3.0,3.614682116206163,0.09799702619463733
3.0,3.658435316457699,0.08884194042613855
3.0,3.7920830831980736,0.10900578478996435
3.0,3.6796079246007425,0.10841832949649687
3.0,3.9037242486977615,0.10550145408307407
3.0,3.6974282319593605,0.10148019917332853
3.0,3.7340262262740014,0.1000534467852371
3.0,3.5286003682023632,0.11343758782441338
3.0,3.800310078778253,0.10790368654460618
3.0,3.7452278809863793,0.10897049301122234
3.0,3.756139797963431,0.1017569246925381
3.0,3.560521021810259,0.10467955538731628
3.0,3.5810786612949337,0.09682022542587833
3.0,3.7648659971974983,0.10051573229197965
3.0,3.815185052104525,0.0990276748228825
3.0,3.6556773552558446,0.1055720048803886
3.0,3.7873518761184286,0.09458287158565741
3.0,3.814464912896171,0.09081637604135252
3.0,3.465222656642025,0.1096202764724347
3.0,3.7852346532324423,0.11146906598774758
3.0,3.5798159794674094,0.09181158184024207
3.0,3.86931186311115,0.10406364482797398
3.0,3.681121203282045,0.11142654092397415
3.0,3.6738813316591785,0.10348654592374473
3.0,3.5721772548801827,0.09202211426416157
3.0,3.6823295624936163,0.11905723414453423
3.0,3.811141563865415,0.10248658221655475
3.0,3.7044868215970137,0.09178149194441206
3.0,3.661521851059857,0.10115902527283328
3.0,3.8218554472566053,0.10147501743517476
3.0,3.664842893190759,0.09988913595881274
3.0,3.767859325699781,0.10234308821123005
3.0,4.0325664085147155,0.09615269862784195
3.0,3.8500060491001435,0.09492165566585424
3.0,3.6583256214950706,0.09574622445016463
3.0,3.825895582959817,0.09612934004924747
3.0,3.862982967735128,0.08899697767130432
3.0,3.775154871442097,0.09732440978529948
3.0,3.6823994734541006,0.10430454793430519
3.0,3.9169396667432244,0.10473931685459738
3.0,3.96924058030434,0.09513942751456048
3.0,3.6845089109009934,0.10918084024531644
3.0,3.6869979852667587,0.10167176663317659
3.0,3.7343098292738386,0.11112883591599619
3.0,3.8167252364541118,0.10272517120749626
3.0,3.683083349365338,0.10810965140980969
3.0,3.7667545852767725,0.10070182017460624
3.0,3.814034979914382,0.1101763938151995
3.0,3.677889036653414,0.11928210843945894
3.0,3.698991003938232,0.10997147710987955
3.0,3.655382865085006,0.10128263740079235
3.0,3.732917186679992,0.09936643108823469
3.0,3.596648401292823,0.10825696734657857
3.0,3.6204757900378115,0.0977663131277578
3.0,3.7170732425328232,0.0962751728334234
3.0,3.672671458322216,0.10002588521324152
3.0,3.7151832286178603,0.0995648244953255
3.0,3.8404276947413085,0.1091483556377093
3.0,3.7458894021765183,0.10066728612604582
3.0,3.5569724629181803,0.10689233610151685
3.0,3.4892924704352266,0.10582371866894412
3.0,3.9370570166151104,0.09955301509062568
3.0,3.6114838501900763,0.102355392911273
3.0,3.566529268425732,0.09785661425222353
3.0,3.826801295127852,0.1118713058152252
3.0,3.9127565200002565,0.10665827606496325
3.0,3.679520205398996,0.09362397497714711
3.0,3.6732784373197593,0.10344691272242379
3.0,3.615229079288779,0.09235596036743624
3.0,3.6931360494737064,0.09510206055586028
3.0,3.641555120784443,0.10940467717897089
3.0,3.5759229332494904,0.09336673012933325
3.0,3.8499708582288754,0.10490574048548662
3.0,3.62041915020968,0.09820487420492977
3.0,3.729647963145593,0.1052962451554594
3.0,3.6472646678507714,0.1083685359338614
3.0,3.803539424149033,0.10273039268371528
3.0,3.738451048202297,0.09441338072189015
3.0,3.8361038843614867,0.10238975644813973
3.0,3.6180248420701027,0.10575650270540171
3.0,3.932908965181072,0.10166770534021795
3.0,3.6670847172305425,0.08870396266788377
3.0,3.482314395318743,0.09301922029649227
3.0,3.803444310772455,0.10426498449329565
3.0,3.7709153108417786,0.10226894881685558
3.0,3.9929036653766725,0.09206627015005486
3.0,3.8010670561082587,0.08819898729787941
3.0,3.8237928123339735,0.10896429695114743
3.0,3.6336273243450865,0.10905000768958281
3.0,3.718734893313687,0.10340104319039548
3.0,3.71325961183229,0.11182514956768254
3.0,3.53672215178771,0.10646727762399148
3.0,3.6149744168103193,0.10215085558705568
3.0,3.9983184910631975,0.1047900701912635
3.0,3.5637143030273624,0.08783671287203552
3.0,3.6733044308967675,0.10151993350494203
3.0,3.7073483924236643,0.10144015089533388
3.0,3.745652101940094,0.10471445444070551
3.0,3.6451987399632477,0.0978167952520065
3.0,3.7758352964876933,0.10029781570409531
3.0,3.6587180917704294,0.10315165044915224
3.0,3.829672083497187,0.10563091440912722
3.0,3.798176053858421,0.09245642418158094
3.0,3.6014929014118144,0.09867917491916159
3.0,3.8070020487826826,0.09794090648614028
3.0,3.6115428486042207,0.10401453716344781
3.0,3.6355438307008874,0.0998721259721804
3.0,3.554044187501583,0.1105317940429202
3.0,3.925377473208319,0.10544679137604313
3.0,3.7584941122359115,0.0932062069685585
3.0,3.8770382818384213,0.10417612689354921
3.0,3.5099169967627315,0.08844438046995054
3.0,3.78190534184678,0.11212632998061373
3.0,3.679713321383699,0.10022589775195426
3.0,3.711119027646147,0.10744678001892988
3.0,3.581884116346378,0.10226109210180713
3.0,3.715166151374709,0.10652645394838263
3.0,3.523160077126228,0.10728527932501998
3.0,3.6468388116449084,0.10299250369133987
3.0,3.7585487049492428,0.11340043160373842
3.0,3.797628351967445,0.0991312816411524
3.0,3.736397923853471,0.10239562820958036
3.0,3.7052055845989726,0.09827204788470789
3.0,3.7751710919493364,0.10125211178170455
3.0,3.7519991798289913,0.09226951691448386
3.0,3.613753380869625,0.08524925980439191
3.0,3.795956233225995,0.10803076773620461
3.0,3.639058385150461,0.10514646536243498
3.0,3.820814936496471,0.10715381772455967
3.0,3.8337058828976858,0.08754768408452919
3.0,3.5113387316810147,0.09509523748677108
3.0,3.5810780618582223,0.09621339740850532
3.0,3.5977541201233563,0.11236393338279581
3.0,3.845319854284431,0.10024087887505186
3.0,3.683452380520478,0.0968348310412533
3.0,3.657314932283168,0.10553397884971207
3.0,3.6864105097125313,0.1008398991578766
3.0,3.697223766930188,0.10912407249525641
3.0,3.9003782732195007,0.10362186916193163
3.0,3.6377543577252087,0.09691406366912059
3.0,3.7088204902392645,0.10381737125529412
3.0,3.8268213980370978,0.09873854833752614
3.0,3.887284695951252,0.11334615410394631
3.0,3.6364311890470913,0.10038130293956933
3.0,3.7202974862313525,0.09484779896200696
3.0,3.705429347391368,0.10667668593401582
3.0,3.7152453347776095,0.1004313933784607
3.0,3.7227435254091272,0.09042657851122186
3.0,3.770874580572682,0.10315411958665303
3.0,3.596056485865019,0.10064171365967371
3.0,3.6399713079692875,0.10036681888234797
3.0,3.6479494202232896,0.09205553957689491
3.0,3.6321560113875755,0.10451608489355639
3.0,3.4246303848974633,0.0962925820224553
3.0,3.739388327414126,0.0969395200912953
3.0,3.8895140949306723,0.10416939632603732
3.0,3.6892416894938806,0.09641977863423869
3.0,3.6046615489112854,0.10633767605855826
3.0,4.047966738155142,0.09807975179684061
3.0,3.6895868261658906,0.10794502000708343
3.0,3.722972307834195,0.10810851849387383
3.0,3.922451651246915,0.09627321203113302
3.0,3.9434236076936324,0.08568053535968373
3.0,4.0124923363584415,0.0977560636001333
3.0,3.7157988140472007,0.0997217582873079
3.0,3.8169202349578435,0.0987401439904582
3.0,3.59903522792345,0.09004040870525999
3.0,3.862943247916262,0.1107598898960598
3.0,3.789613192425951,0.10908797530244699
3.0,3.7805662919908536,0.10195841615111835
3.0,3.8758496271212097,0.09370904614078658
3.0,3.6786789399407094,0.09998518741788284
3.0,3.572571657483412,0.10914456874127616
3.0,3.5323299937684225,0.10427039482777667
3.0,3.702728026008575,0.0901120921974801
3.0,3.8343290081372907,0.09890723716105755
3.0,3.5705209716731803,0.09486858546099423
3.0,3.9236793830100707,0.09950976619635796
3.0,3.7857802981150526,0.10836633723984514
3.0,3.7952854710865482,0.09464894836515453
3.0,3.8257596277121877,0.10518453373653677
3.0,3.582439684173711,0.10311912837149516
3.0,3.5326090113933026,0.10415006854556524
3.0,3.8757282110251126,0.10943670294928605
3.0,4.000218510859481,0.09760039252474113
3.0,3.7141648245598695,0.10819197857671518
3.0,3.8766386154684644,0.1044400349301002
3.0,3.6233777843050454,0.10093891576726857
3.0,3.646378384367253,0.10218819403397038
3.0,3.8508109110055027,0.10002693489395649
3.0,3.7786255122242505,0.10550037958462012
3.0,3.3158841312503293,0.09549716398500964
3.0,3.564911657033067,0.10709270411076711
3.0,3.788998079076929,0.10777983231400737
3.0,3.796413497734982,0.09804240863744773
3.0,3.8517698448617774,0.09693526469946359
3.0,3.6054880841871455,0.10467735938362514
3.0,3.926412913911437,0.10799355752041626
3.0,3.774228176463024,0.10209470673337082
3.0,3.9023310147100623,0.09785830387034265
3.0,3.6580106394879137,0.09207268843122765
3.0,3.8161649814010947,0.1017529492110838
3.0,3.6531648614247563,0.10946477545128379
3.0,3.7770781407916054,0.08783726565002706
3.0,4.010113544103416,0.1073841139852029
3.0,4.10068971303753,0.0971958631052058
3.0,3.71610010370886,0.10476059309812094
3.0,3.8664099431393883,0.10146394656306207
3.0,3.8537537107343587,0.1045797195095055
3.0,3.774248137035558,0.10761830899199093
3.0,3.6917296932036403,0.10125068661316657
3.0,3.6549375949386818,0.10449730944923373
3.0,3.853445217971215,0.09640785541609519
3.0,4.021361852848976,0.09883245866153477
3.0,3.67484716056291,0.10079694359401539
3.0,3.7830342114675717,0.10600817501319841
3.0,3.7639729419817565,0.10231135042186545
3.0,3.703991182041738,0.1054023973557122
3.0,3.716649302257815,0.09738425691564415
3.0,3.8351232084204434,0.10242320565483959
3.0,3.6761605929015295,0.10404946608646863
3.0,3.9830269803853917,0.11283351826344493
3.0,3.681716131817979,0.09729733853716445
3.0,3.8310457498236197,0.10107390039893652
3.0,3.667482202882492,0.0954684399477371
3.0,3.7308648454461557,0.09802558200462866
3.0,3.973521107826601,0.08924327671511592
3.0,3.592780156398529,0.10358645329643461
3.0,3.8368144650207863,0.09103048230873845
3.0,3.7814159722035017,0.10160712333776921
3.0,3.7662220844767478,0.1015905078740472
3.0,3.7566286462552085,0.10963472101733038
3.0,3.832639932574239,0.09859152817069082
3.0,3.7294554234394286,0.10519751554090001
3.0,4.0054752180309015,0.11123833028156321
3.0,4.0473234501429705,0.09631943626021246
3.0,3.7770153070142922,0.10730779408607759
3.0,3.7234209131818137,0.09957848252373322
3.0,3.778260917119816,0.10661185027862222
3.0,3.800571286680285,0.09923383711136471
3.0,3.9659328429031575,0.09512933270208491
3.0,3.68125487516535,0.10079087267653664
3.0,3.733325291037698,0.11162633925758322
3.0,3.641078360981848,0.10815631771712436
3.0,3.886851091764069,0.09402263256893695
3.0,3.6704894362837797,0.09788740406971208
3.0,4.005558029788287,0.09440934772285305
3.0,3.8190741982549596,0.1101948866986864
3.0,3.789571397337963,0.10731263108371221
3.0,3.564128189317962,0.09547875837727623
3.0,3.797184919463545,0.10057099159728151
3.0,3.621299321823203,0.10348234132782179
3.0,3.543473671332471,0.09337408488646914
3.0,3.515959450527715,0.1041931813773407
3.0,3.7036112403432924,0.09928819884039965
3.0,3.6854967999570225,0.1104413334683049
3.0,3.7087469397751494,0.11856357320484427
3.0,3.7501188041380082,0.09535551987941168
3.0,3.7237164385967807,0.10419341377729263
3.0,3.6595878196148415,0.10047065806082679
3.0,3.6238530434201084,0.10279923914288815
3.0,3.7819497078454227,0.10617467953562253
3.0,3.6732455338886063,0.0965146726528796
3.0,3.616677747719659,0.10119547749001538
3.0,3.443218212982943,0.1085669383259059
3.0,3.7764407155519817,0.09960770826620495
3.0,3.61021980649694,0.1059139021816486
3.0,3.7294613174836195,0.10252187883557207
3.0,3.858011565390395,0.09748871784366818
3.0,3.6913571523196804,0.09480675886164179
3.0,3.610221080637388,0.11177921030837756
3.0,3.6754152255865233,0.11090387877912718
3.0,3.6187680835050546,0.10219172332224552
3.0,3.7515293494247595,0.09759490205622671
3.0,3.8179664179134063,0.09391953564256036
3.0,3.8462552961397574,0.09675866878047877
3.0,3.652421581562522,0.10107972339164328
3.0,3.6774593737284267,0.09416342454589142
3.0,3.606364541790188,0.10980083534364206
3.0,3.7936820916377725,0.10546836889602428
3.0,3.7436517438726233,0.1086979525703737
3.0,3.854625385234053,0.10055368678138149
3.0,3.7515516066626775,0.10359297771308949
3.0,3.737650970207221,0.11286961536422928
3.0,3.8047068298527047,0.09885739109894455
3.0,3.6637543737143776,0.10344011586473266
3.0,3.6505607186172733,0.09490667406550572
3.0,3.915809789149736,0.1040199769828284
3.0,3.606092782357734,0.10363121187663889
3.0,3.6074679324854135,0.09038157871232938
3.0,4.002472058764674,0.0980191791100715
3.0,3.7383289973626663,0.11139128433413681
3.0,3.732872483289481,0.10085034533655121
3.0,3.8226080140912724,0.09944944543354893
3.0,4.022518737455362,0.10771760243422435
3.0,3.485333447160101,0.11678055878451785
3.0,3.6217639015236616,0.09887195209485422
3.0,3.6340463844084385,0.11220694351751397
3.0,3.704085358597387,0.09766475869937329
3.0,4.010329688597535,0.10563735096144167
3.0,3.6069040333980222,0.09159791647337187
3.0,3.9070042359591546,0.10302241131640173
3.0,3.7319260356245176,0.10039194431048033
3.0,3.7483769757275787,0.0980648214900608
3.0,3.5431446171482444,0.1016727838201664
3.0,3.7154898303120514,0.09034825702822159
3.0,3.762888396047012,0.10374362374550233
3.0,3.72865527644939,0.10357065781412597
3.0,4.016536749941363,0.11339902861600545
3.0,4.12617161383582,0.09596119576025641
3.0,3.977859201681484,0.09430526289548188
3.0,3.8328903541530224,0.09926561856823325
3.0,3.753804297545146,0.10387296388483351
3.0,3.7838500413378715,0.09477208704492605
3.0,3.705484452568635,0.09844164143485686
3.0,3.721912733984678,0.10571826144902817
3.0,3.6993856864850163,0.10543149456769711
3.0,3.610177104887985,0.0969122879542227
3.0,3.6775346095033665,0.10784807880639964
3.0,3.8710101832379564,0.09891481046391774
3.0,3.744782887006293,0.09478035650992765
3.0,3.743675250233338,0.10091580851572507
3.0,3.6232983857348273,0.10813623655236003
3.0,3.54521636997228,0.09975523130559617
3.0,3.6796999301270135,0.10357472236401855
3.0,3.473527155919441,0.09589758108501559
3.0,3.672389286376814,0.10978163815765495
3.0,3.687939955841977,0.11790074182735374
3.0,3.675956462858935,0.11698487972316837
3.0,3.643297673193373,0.10207187998107356
3.0,3.718359471118727,0.10056854460246695
3.0,3.827176402643656,0.09139204406798988
3.0,3.7026069389656726,0.09223552185341186
3.0,3.6882036165990137,0.10344978187879977
3.0,3.7059481306864215,0.09774989749740819
3.0,3.344041461021034,0.09237579942574846
3.0,3.5470518822998542,0.10634025280824191
3.0,3.86607723681079,0.10553727629489791
3.0,3.5419033612429747,0.09802434544714327
3.0,3.8253991759030046,0.1037364780085077
3.0,3.9123622721138487,0.0978828210352621
3.0,3.7235400422741654,0.09221570864270814
3.0,3.73512861590309,0.1012406681157189
3.0,3.6758974609988173,0.09555438859246444
3.0,3.9104014313878244,0.11087113293509326
3.0,3.9717505222717713,0.09555724068855899
3.0,3.615147998679815,0.09528465643643855
3.0,3.4391492321851507,0.10225220454230684
3.0,3.6915336260892326,0.1054911932908548
3.0,3.7931919275282486,0.0994912866290823
3.0,3.7328525117881015,0.09904267558442102
3.0,3.8141521964605922,0.09309013512798339
3.0,3.7127173519712646,0.10023614334347092
3.0,3.5486304874572516,0.09917705499504434
3.0,3.8542376511154584,0.09703922182443789
3.0,3.7704412725957717,0.10793868492069464
3.0,3.592490844128178,0.10007787140032652
3.0,3.4774782968807187,0.09545002716742851
3.0,4.057731693396058,0.11518037873911172
3.0,3.835849656726154,0.09650567254398235
3.0,3.6664125784222557,0.10488277738510275
3.0,3.6579142039614667,0.10674747601156415
3.0,3.8012096676529916,0.09647963920980888
3.0,3.636840893174643,0.10471028780940814
3.0,3.4756371479201094,0.10774106038484048
3.0,3.52798263312131,0.09779681737424896
3.0,3.5521414226554806,0.10851140592382925
3.0,3.863873611346716,0.1045820993568691
3.0,3.7090404531909025,0.10339948212257832
3.0,4.041538949512585,0.11156191598065689
3.0,3.8087507961310494,0.1135105004335444
3.0,3.8362789258961194,0.10303820014339772
3.0,3.9960936863434924,0.10170479082376158
3.0,3.9798181206955268,0.10961403147959478
3.0,3.8768353552376356,0.0966931083799475
3.0,3.657105574966927,0.10230933040845162
3.0,3.8443348895628358,0.10293441974916621
3.0,3.5155489137600755,0.09661955162467636
3.0,3.8929888246637234,0.09067015439210663
3.0,3.8394075114955935,0.09457831748664447
3.0,3.9197378279456627,0.09278832696474462
3.0,3.6933590651804926,0.09801739195209862
3.0,3.6784765364291303,0.10895943403097016
3.0,3.7792174764689404,0.11268876263108299
3.0,3.5916505548187807,0.09611556806045207
3.0,3.791350258641149,0.10112691751871825
3.0,3.910460921612287,0.09671307338465895
3.0,3.4700587486770065,0.10449148544184686
3.0,3.6749873067569223,0.1113829747951241
3.0,3.8572917324264875,0.1068476362308312
3.0,3.5483817585894033,0.11191921594348873
3.0,3.9877757076012856,0.10496555092848704
3.0,3.9361310912905054,0.10776733418905399
3.0,3.9968236698686352,0.09812986984571334
3.0,3.6761860745943795,0.10538788146593465
3.0,3.7656548416470885,0.0925410863208983
3.0,3.683086138305007,0.10434203109168308
3.0,3.664360304263775,0.10362333033981878
3.0,3.872909850257326,0.10336636689379422
3.0,3.738831987118154,0.11222516318394818
3.0,3.9845885929986444,0.09226481120062027
3.0,3.857024872811854,0.11375256172109383
3.0,3.43061116747138,0.10283342032611137
3.0,3.836126627990778,0.10930472342781818
3.0,3.740399295381597,0.09589138107870646
3.0,3.6731151121355987,0.1102779892165662
3.0,3.890363307217776,0.09599647654930198
3.0,3.618415034372401,0.11101286929108414
3.0,3.9041074432044316,0.10830546612062145
3.0,3.519251347189232,0.10042232744284207
3.0,3.649041266391227,0.10572218902021994
3.0,3.587246819391732,0.10258104761919552
3.0,3.8265994339636524,0.09827644148774353
3.0,3.7586116022558826,0.0916414030653971
3.0,3.6715037580390737,0.10137469414345815
3.0,3.776898986523147,0.1013888119993539
3.0,3.5372813249521373,0.08608262594986645
3.0,3.8456674278111707,0.1109906111662812
3.0,3.921873878503971,0.09754444310313352
3.0,3.496769931033651,0.0993328535726658
3.0,3.6045866176431693,0.09560229441332052
3.0,3.7345962112212656,0.09957866279629597
3.0,3.77008901740423,0.10162002979247176
3.0,3.6293353288512766,0.09995443778581604
3.0,3.828284799819774,0.1079115877339234
3.0,3.6342657943868852,0.09487772905283104
3.0,3.9890103713706657,0.09496038625809627
3.0,3.929926241386967,0.10333512290909005
3.0,3.7116430180466558,0.09914334702442537
3.0,3.596562420925367,0.10272370122250879
3.0,3.763270746056744,0.11085520367322743
3.0,3.6592495400262686,0.09601709357688724
3.0,3.810103313779807,0.09837162205623577
3.0,3.669726619699473,0.09667943751700467
3.0,3.830330376363256,0.11160283372518173
3.0,3.66707626761153,0.0923355479519022
3.0,3.884376985701834,0.0944888653013213
3.0,3.749032668603757,0.10400188255852152
3.0,3.8289772069887493,0.10118292607422501
3.0,3.749770990213237,0.1184112541967903
3.0,3.7296836362552463,0.10626776068137729
3.0,3.767354605507977,0.1026579977620859
3.0,3.8671941648979984,0.1082096485314364
3.0,3.7086688579021745,0.09805078415917039
3.0,3.650498886256186,0.11120412289358426
3.0,4.005266686091686,0.10217584342654859
3.0,3.5828907777278345,0.09994759744391662
3.0,3.762607699026392,0.09153925564722294
3.0,3.6760113431407646,0.093147850623051
3.0,3.7124387558476775,0.10155390961090946
3.0,3.7550696119553586,0.09857682318860915
3.0,3.5731628655639116,0.08758255929870283
3.0,3.548471260702216,0.09371672002695428
3.0,3.258877822285173,0.11601415572924324
3.0,3.638037166881839,0.10043748655689556
3.0,3.7531056844177453,0.10154019641462503
3.0,3.6412001237900182,0.1170399790640714
3.0,3.6070123529402918,0.10231962192125778
3.0,3.6698306020733877,0.10091313523948418
3.0,3.9143472796661727,0.11500605126317305
3.0,3.7870860774902013,0.10700549507560347
3.0,3.707736426427525,0.09360096308986403
3.0,3.787212689344916,0.0980258408454584
3.0,3.6628636764576856,0.10614072457839095
3.0,3.8969710892221645,0.10121093791699477
3.0,3.587641282859693,0.11044975983374104
3.0,3.520592530205421,0.10016775527404399
3.0,3.805314115463644,0.09315110511822448
3.0,3.588006591685609,0.10048585237277617
3.0,3.628425191041896,0.1015709233996245
3.0,4.005578126205698,0.10556043693617649
3.0,3.75255338053148,0.09295176974425241
3.0,3.6617412406265064,0.10100516697654173
3.0,3.90031292411978,0.10216937873493379
3.0,3.8135659388639476,0.1028624223380068
3.0,3.8928427645443895,0.09831719450082996
3.0,3.7469438066990475,0.09302953304954488
3.0,3.738262884533241,0.10133827380605073
3.0,3.5449492096338306,0.1008446875035938
3.0,3.9148538837764333,0.10566311639868306
3.0,3.5769563271538964,0.10122378118358641
3.0,3.5783259612185248,0.10111655173415027
3.0,3.8017828326536054,0.09267453057439681
3.0,3.756578362812467,0.09938281079531168
3.0,3.687357574235573,0.10415338315216476
3.0,3.5950776039043504,0.10475112231145314
3.0,3.7957925793345404,0.10342563426417471
3.0,3.6957447350960395,0.10360694284030914
3.0,3.7974021257918547,0.11503957257022261
3.0,3.851909610928445,0.09781432340536814
3.0,3.8503001475624172,0.10675081157271057
3.0,3.6974932919602033,0.09807291976039272
3.0,3.927599162923958,0.10241257558721752
3.0,3.852596058645022,0.10765851767746869
3.0,3.4566103362385507,0.11267542874020584
3.0,3.6820971288708284,0.09788898146921689
3.0,3.7477288718814443,0.09146117930682603
3.0,3.691878737437118,0.09929829218341123
3.0,3.6801222231722077,0.10192058687398976
3.0,3.4375158869615827,0.10655967236883701
3.0,3.4448219052734648,0.10440174677260318
3.0,3.8608582771674027,0.09291642198759316
3.0,3.6662352777226794,0.1068470249674316
3.0,3.764944411151314,0.10201484704549159
3.0,3.4787153255630883,0.11166672925348682
3.0,3.724620020777102,0.09873538110846261
3.0,3.7663794415209595,0.10720262764149846
3.0,4.158572569332148,0.10401117696202195
3.0,3.7452819662832395,0.10162336684112537
3.0,3.6857620156170046,0.10418333388733143
3.0,3.907345705159206,0.10093822826983331
3.0,3.573481430137154,0.10050938257143988
3.0,3.468615093232428,0.09982667627422617
3.0,3.6980111245000433,0.10513631556614608
3.0,3.804922792693867,0.10020251730808764
3.0,3.7208069984939622,0.11442905022057635
3.0,4.026246316381638,0.111020093068004
3.0,3.7437052431439146,0.10083866379849558
3.0,3.9487596833265997,0.09908629105961658
3.0,3.710301573895519,0.10026177261112651
3.0,3.656030393112914,0.09958950969254514
3.0,3.6527934880225725,0.11330291624718805
3.0,3.6525929977556273,0.10606265740539673
3.0,3.8490374224033603,0.11075071996736836
3.0,3.703248692036101,0.09636914480688773
3.0,3.80017584757396,0.10757338373230696
3.0,3.6378359642456726,0.09881447319244926
3.0,3.8433995761745137,0.10943891863870957
3.0,3.8164637853682373,0.10127272771691002
3.0,3.5042297066323917,0.10476204887574458
3.0,3.613078347391935,0.102002010333241
3.0,3.9142643694256662,0.09338821552875357
3.0,3.6342661245053134,0.11391325800847976
3.0,3.7191451577021786,0.10123143488474866
3.0,3.8973733957959924,0.11119185921440793
3.0,3.9731581548344157,0.10306857373242237
3.0,3.9412786586734323,0.10091276285773687
3.0,4.075364963155364,0.10046953832177018
3.0,3.9807177695485763,0.09519510607677699
3.0,3.5736265910677916,0.11084302532206328
3.0,3.7879806861644667,0.11327403336920149
3.0,3.645015529158513,0.09950381542105419
3.0,3.5245463704647153,0.0945269264150014
3.0,3.9956150250069222,0.11834488537024324
3.0,3.8077167965729704,0.0925080395895824
3.0,3.8567325594876807,0.1069989230535455
